"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"63","so","cocolasso_so","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0.5_iteration_2.csv","0.16623626096841","1638.62013628972","60653.6619316265","4864","0","0","9599","9599","0","0.000405815056224769","0.0722149065051356",NA,NA,"0.341562902533276","0.828732159599958","0.483748365714981","1644","15335","7955","0","0.267122869188","0.910928221689759","0.413105615004843","855","23990","8744","0"
"93","so","cocolasso_so","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0.5_iteration_3.csv","0.164688204244985","14888.3783456159","428700.33449937","4923","0","0","9773","9773","0","0.000403326217656832","0.0614976019803001",NA,NA,"0.34461142121082","0.821242197892152","0.485497383782476","1747","15264","8026","0","0.268650332987108","0.899826051366008","0.413767144235067","979","23940","8794","0"
"123","so","cocolasso_so","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0.5_iteration_4.csv","0.165621960714572","8329.17811652191","312642.586180163","4934","0","0","9869","9869","0","0.000405473885123484","0.0636569554010779",NA,NA,"0.35092314297982","0.828148748606748","0.492958171235562","1696","15117","8173","0","0.273690963524164","0.907792076198196","0.420580710278619","910","23775","8959","0"
"153","so","cocolasso_so","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_so_experiment_noise_0_missing_0.5_iteration_5.csv","0.164243656510336","14498.8962957541","367883.704232116","4908","0","0","9758","9758","0","0.000405172724493011","0.0635436942936175",NA,NA,"0.344740231859167","0.822812051649928","0.485899297990801","1729","15261","8029","0","0.269047473574876","0.902541504406641","0.414525087075214","951","23927","8807","0"
"19","sor","cocolasso_sor","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0_iteration_1.csv","0.307105555795108","0.328237205830311","0.14722335188147","7053","0","0","23290","23290","0","0.000468255946247354","0.0872151320232192",NA,NA,"1","1","1","0","0","23290","1","0.658947882935174","0.926148561614427","0.770027131229473","1720","11164","21570","3.92239670108206e-08"
"44","sor","cocolasso_sor","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0_iteration_2.csv","0.307105555795108","0.328237205830311","0.14722335188147","7053","0","0","23290","23290","0","0.000468255946247354","0.0872151320232192",NA,NA,"1","1","1","0","0","23290","1","0.658947882935174","0.926148561614427","0.770027131229473","1720","11164","21570","3.92239670108206e-08"
"74","sor","cocolasso_sor","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0_iteration_3.csv","0.307105555795108","0.328237205830311","0.14722335188147","7053","0","0","23290","23290","0","0.000468255946247354","0.0872151320232192",NA,NA,"1","1","1","0","0","23290","1","0.658947882935174","0.926148561614427","0.770027131229473","1720","11164","21570","3.92239670108206e-08"
"104","sor","cocolasso_sor","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0_iteration_4.csv","0.307105555795108","0.328237205830311","0.14722335188147","7053","0","0","23290","23290","0","0.000468255946247354","0.0872151320232192",NA,NA,"1","1","1","0","0","23290","1","0.658947882935174","0.926148561614427","0.770027131229473","1720","11164","21570","3.92239670108206e-08"
"134","sor","cocolasso_sor","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0_iteration_5.csv","0.307105555795108","0.328237205830311","0.14722335188147","7053","0","0","23290","23290","0","0.000468255946247354","0.0872151320232192",NA,NA,"1","1","1","0","0","23290","1","0.658947882935174","0.926148561614427","0.770027131229473","1720","11164","21570","3.92239670108206e-08"
"25","sor","cocolasso_sor","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.1_iteration_1.csv","0.312183741076437","0.331335535417405","0.149090855672648","7019","0","0","23170","23170","0","0.000470367630976475","0.0854637059152827",NA,NA,"0.943065693430657","0.947949935261113","0.945501506672406","1206","1326","21964","0.0460052539460678","0.651768803079367","0.92080276219249","0.763272753291357","1835","11399","21335","0.000854994404958997"
"54","sor","cocolasso_sor","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.1_iteration_2.csv","0.310325160208355","0.329919704698845","0.147677386873804","7038","0","0","23154","23154","0","0.000467508181393174","0.0860233481172753",NA,NA,"0.948175182481752","0.95374449339207","0.95095168374817","1071","1207","22083","0.232628839206406","0.65378505529419","0.924289539604388","0.765853134841111","1753","11333","21401","2.64024104022101e-05"
"84","sor","cocolasso_sor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.1_iteration_3.csv","0.312414211897875","0.331681665612443","0.14895923170909","7017","0","0","23259","23259","0","0.000472443612669606","0.0882900325182191",NA,NA,"0.940918849291541","0.942172922309644","0.941545468216288","1345","1376","21914","0.0199591618544981","0.653174069774546","0.919257061782536","0.763702605682853","1878","11353","21381","0.00218555504130109"
"114","sor","cocolasso_sor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.1_iteration_4.csv","0.30895377753521","0.328325613571407","0.147730903333538","7070","0","0","23271","23271","0","0.000465626458771819","0.085603059691299",NA,NA,"0.94963503649635","0.950410382020541","0.950022551062048","1154","1173","22117","0.994143421350743","0.656167898820798","0.92299428473207","0.767038657262744","1792","11255","21479","3.38973123361904e-08"
"144","sor","cocolasso_sor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.1_iteration_5.csv","0.308065612735795","0.328231751223427","0.148036187805446","7022","0","0","23316","23316","0","0.000472927151734364","0.0867483250441859",NA,NA,"0.955088020609704","0.954022988505747","0.954555207484015","1072","1046","22244","0.895453708486666","0.65732877130812","0.922842683136044","0.767778768956289","1799","11217","21517","1.87500568241523e-08"
"34","sor","cocolasso_sor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.5_iteration_1.csv","0.342750533760592","0.353521723708173","0.152254940067498","7050","0","0","23000","23000","0","0.000462819030716092","0.0851161315335002",NA,NA,"0.841176470588235","0.851782608695652","0.846446316699071","3409","3699","19591","2.69413509709515e-71","0.617767458911224","0.879217391304348","0.725661176301719","2778","12512","20222","3.02671834421851e-40"
"64","sor","cocolasso_sor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.5_iteration_2.csv","0.321352303003376","0.33637632444446","0.14786685143974","6910","0","0","22244","22244","0","0.000465928897038386","0.0853819429174546",NA,NA,"0.838170888793474","0.877584966732602","0.857425220714192","2723","3769","19521","1.83709216333245e-09","0.620608541577565","0.913279985614098","0.739022881880025","1929","12419","20315","0.390213543314061"
"94","sor","cocolasso_sor","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.5_iteration_3.csv","0.33036524925173","0.34475903817844","0.150203641508522","6997","0","0","22653","22653","0","0.000462768777895746","0.0838160649250093",NA,NA,"0.832632030914556","0.856045556879883","0.844176479550748","3261","3898","19392","2.30195738331704e-32","0.616209445836134","0.890433938109743","0.728365862025385","2482","12563","20171","2.68372367349199e-12"
"124","sor","cocolasso_sor","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.5_iteration_4.csv","0.324577654587891","0.338867681160397","0.150562259661863","6928","0","0","22018","22018","0","0.00045880147003175","0.0843439037105878",NA,NA,"0.827866036925719","0.875692615133073","0.851107972102057","2737","4009","19281","1.25856888509384e-13","0.610618928331399","0.907802706876192","0.730128579777908","2030","12746","19988","0.0191711736293919"
"154","sor","cocolasso_sor","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","cocolasso_sor_experiment_noise_0_missing_0.5_iteration_5.csv","0.323207932022632","0.338007666827508","0.148836674031632","7001","0","0","22860","22860","0","0.00046646397453425","0.0850151913546741",NA,NA,"0.838127951910691","0.853893263342082","0.845937161430119","3340","3770","19520","4.71690656765244e-13","0.61856174008676","0.885739282589676","0.728423930639997","2612","12486","20248","0.042252630538078"
"110","mor","galasso_false_mor","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0_iteration_1.csv","0.453276518802234","0.461159167874949","0.214516096471562","11499","8578","9853","65869","37757","28112","7.35329767028431e-05","0.127107434287835",NA,"532.145012140274","1","1","1","0","0","65869","1","0.887635950088898","0.871361856691353","0.879423620147904","8181","7015","55416","0"
"45","mor","galasso_false_mor","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0_iteration_2.csv","0.453276518802234","0.461159167874949","0.214516096471562","11499","8578","9853","65869","37757","28112","7.35329767028431e-05","0.127107434287835",NA,"517.702381134033","1","1","1","0","0","65869","1","0.887635950088898","0.871361856691353","0.879423620147904","8181","7015","55416","0"
"65","mor","galasso_false_mor","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0_iteration_3.csv","0.453276518802234","0.461159167874949","0.214516096471562","11499","8578","9853","65869","37757","28112","7.35329767028431e-05","0.127107434287835",NA,"515.144360303879","1","1","1","0","0","65869","1","0.887635950088898","0.871361856691353","0.879423620147904","8181","7015","55416","0"
"95","mor","galasso_false_mor","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0_iteration_4.csv","0.453276518802234","0.461159167874949","0.214516096471562","11499","8578","9853","65869","37757","28112","7.35329767028431e-05","0.127107434287835",NA,"511.254599332809","1","1","1","0","0","65869","1","0.887635950088898","0.871361856691353","0.879423620147904","8181","7015","55416","0"
"125","mor","galasso_false_mor","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0_iteration_5.csv","0.453276518802234","0.461159167874949","0.214516096471562","11499","8578","9853","65869","37757","28112","7.35329767028431e-05","0.127107434287835",NA,"512.496830224991","1","1","1","0","0","65869","1","0.887635950088898","0.871361856691353","0.879423620147904","8181","7015","55416","0"
"26","mor","galasso_false_mor","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.1_iteration_1.csv","0.456962563774136","0.464074046398975","0.215864558532781","11487","8563","9826","65265","37427","27838","7.31223226154857e-05","0.125546967821526",NA,"736.677208662033","0.918049461810563","0.930294452478385","0.924131396566084","4531","5398","60471","0.0216474404345927","0.88236613220996","0.871753889003181","0.877027909124198","8104","7344","55087","0"
"831","mor","galasso_false_mor","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.1_iteration_2.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","mor","galasso_false_mor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.1_iteration_3.csv","0.454223239579837","0.462232243843498","0.215197121301372","11478","8531","9766","64803","37066","27737","7.30981115672576e-05","0.125587961572155",NA,"726.645773172379","0.911673169472741","0.929855530264319","0.920674587964737","4530","5818","60051","0.46081725546802","0.877144367381589","0.872032103444432","0.874580764685214","8036","7670","54761","0"
"105","mor","galasso_false_mor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.1_iteration_4.csv","0.453267672883013","0.461444485089241","0.214747013678974","11500","8547","9808","64992","37222","27770","7.29189317560501e-05","0.126246910357199",NA,"746.287237405777","0.917669920599979","0.933413632292535","0.925474825265833","4312","5423","60446","0.859920139482541","0.878537905848056","0.871377732587697","0.874943170488534","8096","7583","54848","0"
"135","mor","galasso_false_mor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.1_iteration_5.csv","0.452239291677866","0.460154462342522","0.214969260660681","11481","8549","9820","64850","37101","27749","7.27839898567064e-05","0.124010137206201",NA,"759.588089466095","0.918474547966418","0.934910602525073","0.926619696737632","4212","5370","60499","0.377579964230377","0.876936137495795","0.8712423813237","0.874079987227589","8091","7683","54748","0"
"35","mor","galasso_false_mor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.5_iteration_1.csv","0.475918969494734","0.478167799940708","0.219776800871719","11471","8438","9728","62271","35141","27130","7.08976783474699e-05","0.122610996765657",NA,"657.670042276382","0.858658853178278","0.908067753070563","0.882672409757011","5726","9310","56559","1.78796383381979e-41","0.84086431420288","0.865599287681171","0.853052535790312","8151","9935","52496","0"
"55","mor","galasso_false_mor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.5_iteration_2.csv","0.447155325483683","0.458504662436205","0.214057562865383","11338","8232","9520","59377","33306","26071","7.01690728756584e-05","0.120921305182342",NA,"801.789040088654","0.844008562449711","0.925071134998419","0.882682628645825","4503","10275","55594","0.0222615849833248","0.821322740305297","0.876303106948764","0.847922609450577","7238","11155","51276","0"
"85","mor","galasso_false_mor","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.5_iteration_3.csv","0.465142993166586","0.470091273942944","0.216390011324339","11378","8307","9550","61048","34471","26577","7.14299094773793e-05","0.12184064906902",NA,"694.750249862671","0.849033688077852","0.911008666188832","0.878930039211988","5463","9944","55925","1.28437838186425e-12","0.831125562621134","0.867735839590615","0.849036227378342","7909","10543","51888","0"
"115","mor","galasso_false_mor","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.5_iteration_4.csv","0.451016007278377","0.461244576631379","0.216542823247071","11443","8419","9650","59801","33292","26509","6.86634906727926e-05","0.119320236229963",NA,"669.107843160629","0.8438719276139","0.922649182504772","0.881504036030893","4660","10284","55585","0.717307001773968","0.81956079511781","0.873035644206324","0.845453493944051","7441","11265","51166","0"
"145","mor","galasso_false_mor","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_false_mor_experiment_noise_0_missing_0.5_iteration_5.csv","0.457845825678216","0.46614802523901","0.216081272633329","11356","8357","9650","61167","34435","26732","7.09465238259797e-05","0.125903771010646",NA,"725.028161287308","0.851386843583476","0.913741975429335","0.881463027435694","5294","9789","56080","0.000108580585880338","0.829235475965466","0.866806195060695","0.847604702184092","7955","10661","51770","0"
